HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
291249,OTHER,18%,,01/07/2017,
29124910,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION : OTHER :ANISIC ALDEHYDE (ANISALDEHYDE)",18%,,01/07/2017,
29124920,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION : OTHER :HELIOTROPIN (PIPERONYL ALDEHYDE)",18%,,01/07/2017,
29124930,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION : OTHER :THIACETAZONE",18%,,01/07/2017,
29124940,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION : OTHER :3,4,5-TRIMETHOXY-BENZALDEHYDE",18%,,01/07/2017,
29124991,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION -- OTHER ---OTHER----ALDEHYDE-ALCOHOLS",18%,,01/07/2017,
29124999,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS, ALDEHYDE PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION -- OTHER ---OTHER----OTHER",18%,,01/07/2017,
29125000,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE -CYCLIC POLYMERS OF ALDEHYDES",18%,,01/07/2017,
29126000,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE -PARAFORMALDEHYDE",18%,,01/07/2017,
2913,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912",18%,,01/07/2017,
291300,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912",18%,,01/07/2017,
29130010,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912 2913 00 - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912 : ORTHO-CHLORO-BENZALDEHYDE",18%,,01/07/2017,
29130090,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912 2913 00 - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PRODUCTS OF HEADING 2912 : OTHER",18%,,01/07/2017,
2914,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION :",18%,,01/07/2017,
29141100,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION : ACETONE",18%,,01/07/2017,
29141200,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION : BUTANONE (METHYL ETHYL KETONE)",18%,,01/07/2017,
29141300,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION : 4-METHYLPENTAN-2-ONE (METHYL ISOBUTYL KETONE)",18%,,01/07/2017,
291419,OTHER,18%,,01/07/2017,
29141910,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION :-OTHER : ISOPHORON",18%,,01/07/2017,
29141990,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC KETONES WITHOUT OTHER OXYGEN FUNCTION :-OTHER : OTHER",18%,,01/07/2017,
291421,CAMPHOR,18%,,01/07/2017,
29142200,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION : CYCLOHEXANONE AND METHYL-CYCLOHEXANONES",18%,,01/07/2017,
291423,IONONES AND METHYLIONONES,18%,,01/07/2017,
29142310,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION :-IONONES AND METHYLIONONES : BETA-IONONE",18%,,01/07/2017,
29142320,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION :-IONONES AND METHYLIONONES : PSEUDO IONONE",18%,,01/07/2017,
29142390,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION :-IONONES AND METHYLIONONES : OTHER",18%,,01/07/2017,
291429,OTHER,18%,,01/07/2017,
29142910,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : L-CARAVONE",18%,,01/07/2017,
29142921,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED,SULPHONATED, NITRATED OR NITROSATED DERIVATIVES--OTHER---CAMPHOR----NATURAL",18%,,01/07/2017,
29142922,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED,SULPHONATED, NITRATED OR NITROSATED DERIVATIVES--OTHER---CAMPHOR----SYNTHETIC",18%,,01/07/2017,
29142930,PENTYL-2-CYCLOPENTEN - 1 -ONE,18%,,01/07/2017,
29142940,CYCLOHEXANE DIONE,18%,,01/07/2017,
29142950,"7-ACETYL, 1,2,3,4,5,6,7,8-OCTAHYDRO,1,6.7 -TETRA METHYL NAPTHALENE/ 1-(2,3,8,8-TETRAMETHYL - 1,2,3,4,5,6,7,8-OCTAHYDRONAPHTHALENE-2-YL) ETHANONE",18%,,01/07/2017,
29142990,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : OTHER",18%,,01/07/2017,
29143100,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : PHENYLACETONE (PHENYLPROPAN-2-ONE)",18%,,01/07/2017,
291439,OTHER,18%,,01/07/2017,
29143910,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : ACETO PHENONE",18%,,01/07/2017,
29143920,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : BENZANTHRONE",18%,,01/07/2017,
29143930,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : BENZOPHENONE",18%,,01/07/2017,
29143940,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : DIBENZANTHRONE (VIOLANTHRONE)",18%,,01/07/2017,
29143990,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION : OTHER : OTHER",18%,,01/07/2017,
29144000,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES KETONE-ALCOHOLS AND KETONE-ALDEHYDES",18%,,01/07/2017,
29145000,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES KETONE-PHENOLS AND KETONES WITH OTHER OXYGEN FUNCTION",18%,,01/07/2017,
29146100,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - QUINONES : ANTHRAQUINONE",18%,,01/07/2017,
29146200,COENZYME Q10 (UBIDECARENONE (INN)),18%,,01/07/2017,
291469,OTHER,18%,,01/07/2017,
29146910,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - QUINONES :-OTHER : 1,4- DIHYDROXY ANTHRAQUINONE (QUINIZARIN)",18%,,01/07/2017,
29146920,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - QUINONES :-OTHER : METHYL ANTHRAQUINONE",18%,,01/07/2017,
29146990,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - QUINONES :-OTHER : OTHER",18%,,01/07/2017,
291470,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES",18%,,01/07/2017,
29147010,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES : 1-CHLORO ANTHRA QUINONE",18%,,01/07/2017,
29147020,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES : MUSK KETONE",18%,,01/07/2017,
29147090,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES : OTHER",18%,,01/07/2017,
29147100,CHLORDECONE (ISO),18%,,01/07/2017,
291479,OTHER,18%,,01/07/2017,
29147910,1-CHLORO ANTHRAQUINONE,18%,,01/07/2017,
29147920,MUSK KETONE,18%,,01/07/2017,
29147930,TRI FLURO METHYL ACETOPHENONE,18%,,01/07/2017,
29147940,CHLORO-4-(4-CHLORO PHENOXY) ACETOPHENONE,18%,,01/07/2017,
29147950,DICHLOROACETOPHENONE,18%,,01/07/2017,
29147990,OTHER,18%,,01/07/2017,
2915,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - FORMIC ACID, ITS SALTS AND ESTERS:",18%,,01/07/2017,
29151100,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - FORMIC ACID, ITS SALTS AND ESTERS : FORMIC ACID",18%,,01/07/2017,
291512,SALTS OF FORMIC ACID,18%,,01/07/2017,
29151210,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - FORMIC ACID, ITS SALTS AND ESTERS : SALTS OF FORMIC ACID : SODIUM FORMATE",18%,,01/07/2017,
29151290,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - FORMIC ACID, ITS SALTS AND ESTERS : SALTS OF FORMIC ACID : OTHER",18%,,01/07/2017,
29151300,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - FORMIC ACID, ITS SALTS AND ESTERS : ESTERS OF FORMIC ACID",18%,,01/07/2017,
29152100,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE : ACETIC ACID",18%,,01/07/2017,
29152200,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE : SODIUM ACETATE",18%,,01/07/2017,
29152300,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE : COBALT ACETATES",18%,,01/07/2017,
29152400,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE : ACETIC ANHYDRIDE",18%,,01/07/2017,
291529,OTHER,18%,,01/07/2017,
29152910,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE :-OTHER : CALCIUM ACETATE",18%,,01/07/2017,
29152920,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE :-OTHER : MAGNESIUM ACETATE",18%,,01/07/2017,
29152930,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE :-OTHER : MANGANESE ACETATE",18%,,01/07/2017,
29152990,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACETIC ACID AND ITS SALTS; ACETIC ANHYDRIDE :-OTHER : OTHER",18%,,01/07/2017,
29153100,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : ETHYL ACETATE",18%,,01/07/2017,
29153200,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : VINYL ACETATE",18%,,01/07/2017,
29153300,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : N-BUTYL ACETATE",18%,,01/07/2017,
29153400,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : ISOBUTYL ACETATE",18%,,01/07/2017,
29153500,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : 2-ETHOXYETHYL ACETATE",18%,,01/07/2017,
29153600,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID -- DINOSEB (ISO) ACETATE",18%,,01/07/2017,
291539,OTHER,18%,,01/07/2017,
29153910,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : BENZYL ACETATE",18%,,01/07/2017,
29153920,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : BORNYL ACETATE AND ISO BORNYL ACETATE",18%,,01/07/2017,
29153930,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : LINALYL ACETATE",18%,,01/07/2017,
29153940,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : METHYL ACETATE",18%,,01/07/2017,
29153950,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : PHENYL PROPYL ACETATE",18%,,01/07/2017,
29153960,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : TERPINYL ACETATE",18%,,01/07/2017,
29153970,ORTHO TERTIARY BUTYL CYCLOHEXYL ACETATE,18%,,01/07/2017,
29153980,PARA TERTIARY BUTYL CYCLOHEXYL ACETATE,18%,,01/07/2017,
29153990,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ESTERS OF ACETIC ACID : OTHER : OTHER",18%,,01/07/2017,
29153991,METHYL CYCLOHEXYL ACETATE,18%,,01/07/2017,
29153992,ETHELENE GLYCOL MONO ETHYL ETHER ACETATE,18%,,01/07/2017,
29153999,OTHER,18%,,01/07/2017,
291540,"MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR SALTS AND ESTERS",18%,,01/07/2017,
29154010,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR SALTS AND ESTERS : MONOCHLOROACETIC ACID, THEI",18%,,01/07/2017,
29154020,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR SALTS AND ESTERS : DICHLOROACETIC ACID, THEIR",18%,,01/07/2017,
29154030,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR SALTS AND ESTERS : TRICHLOROACETIC ACID, THEIR",18%,,01/07/2017,
29155000,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PROPIONIC ACID, ITS SALTS AND ESTERS",18%,,01/07/2017,
291560,"BUTANOIC ACIDS, PENTANOIC ACIDS, THEIR SALTS AND ESTERS",18%,,01/07/2017,
29156010,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - BUTANOIC ACIDS, PENTANOIC ACIDS, THEIR SALTS AND ESTERS : BUTANOIC ACIDS, THEIR SALTS AND",18%,,01/07/2017,
29156020,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - BUTANOIC ACIDS, PENTANOIC ACIDS, THEIR SALTS AND ESTERS : PENTANOIC ACIDS, THEIR SALTS AN",18%,,01/07/2017,
291570,"PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS",18%,,01/07/2017,
29157010,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : PALMITIC ACID",18%,,01/07/2017,
29157020,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : STEARIC ACID",18%,,01/07/2017,
29157030,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : GLYCEROL MONOSTEARATE",18%,,01/07/2017,
29157040,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : H.C.O.FATTY ACID (INCLUDING 12-HYDR",18%,,01/07/2017,
29157050,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : D.C.O. FATTY ACID",18%,,01/07/2017,
29157090,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PALMITIC ACID, STEARIC ACID, THEIR SALTS AND ESTERS : OTHER",18%,,01/07/2017,
291590,OTHER,18%,,01/07/2017,
