HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
72104100,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED WITH ZINC : CORRUGATED",18%,,01/07/2017,
72104900,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED WITH ZINC : OTHER",18%,,01/07/2017,
72105000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATED WITH CHROMIUM OXIDES OR WITH CHROMIUM AND CHROMIUM OXIDES",18%,,01/07/2017,
72106100,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATED WITH ALUMINIUM : PLATED OR COATED WITH ALUMINIUM-ZINC ALLOYS",18%,,01/07/2017,
72106900,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATED WITH ALUMINIUM : OTHER",18%,,01/07/2017,
72107000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PAINTED, VARNISHED OR COATED WITH PLASTICS",18%,,01/07/2017,
721090,OTHER,18%,,01/07/2017,
72109010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - OTHER : LACQUERED",18%,,01/07/2017,
72109090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - OTHER : OTHER",18%,,01/07/2017,
7211,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED",18%,,01/07/2017,
72111300,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : ROLLED ON FOUR FACES OR IN A CLOSED BOX PASS, OF A WIDTH EXCEEDING 150 MM AND A THICKNESS OF NOT LESS THAN 4",18%,,01/07/2017,
721114,"OTHER, OF A THICKNESS OF 4.75 MM OR MORE",18%,,01/07/2017,
72111410,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : FLATS",18%,,01/07/2017,
72111420,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : UNIVERSAL PLATES",18%,,01/07/2017,
72111430,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : HOOPS",18%,,01/07/2017,
72111440,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : SHEETS",18%,,01/07/2017,
72111450,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : STRIP",18%,,01/07/2017,
72111460,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : SKELP",18%,,01/07/2017,
72111490,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER, OF A THICKNESS OF 4.75 MM OR MORE : OTHER",18%,,01/07/2017,
721119,OTHER,18%,,01/07/2017,
72111910,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : FLATS",18%,,01/07/2017,
72111920,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : UNIVERSAL PLATES",18%,,01/07/2017,
72111930,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : HOOPS",18%,,01/07/2017,
72111940,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : SHEETS",18%,,01/07/2017,
72111950,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : STRIP",18%,,01/07/2017,
72111960,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : SKELP",18%,,01/07/2017,
72111990,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN HOT-ROLLED : OTHER : OTHER",18%,,01/07/2017,
721123,CONTAINING BY WEIGHT LESS THAN 0.20% OF CARBON,18%,,01/07/2017,
72112310,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: FLATS",18%,,01/07/2017,
72112320,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: UNIVERSAL PLATES",18%,,01/07/2017,
72112330,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: HOOPS",18%,,01/07/2017,
72112340,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: SHEETS",18%,,01/07/2017,
72112350,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: STRIP",18%,,01/07/2017,
72112390,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : CONTAINING BY WEIGHT LESS THAN 0.25% OF CARBON: OTHER",18%,,01/07/2017,
721129,OTHER,18%,,01/07/2017,
72112910,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : FLATS",18%,,01/07/2017,
72112920,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : UNIVERSAL PLATES",18%,,01/07/2017,
72112930,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : HOOPS",18%,,01/07/2017,
72112940,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : SHEETS",18%,,01/07/2017,
72112950,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : STRIP",18%,,01/07/2017,
72112960,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : SKELP",18%,,01/07/2017,
72112990,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OTHER : OTHER",18%,,01/07/2017,
721190,OTHER,18%,,01/07/2017,
72119011,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - OTHER : UNIVERSAL PLATES : OF BOILER QUALITY",18%,,01/07/2017,
72119012,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - OTHER : UNIVERSAL PLATES : OF HIGH TENSILE QUALITY",18%,,01/07/2017,
72119013,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - OTHER : UNIVERSAL PLATES : OF SHIP BUILDING QUALITY",18%,,01/07/2017,
72119090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, NOT CLAD, PLATED OR COATED - OTHER : OTHER",18%,,01/07/2017,
7212,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED",18%,,01/07/2017,
721210,PLATED OR COATED WITH TIN,18%,,01/07/2017,
72121010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - PLATED OR COATED WITH TIN : OTS OR MR TYPE",18%,,01/07/2017,
72121090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - PLATED OR COATED WITH TIN : OTHER",18%,,01/07/2017,
721220,ELECTROLYTICALLY PLATED OR COATED WITH ZINC,18%,,01/07/2017,
72122010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - ELECTROLYTICALLY PLATED OR COATED WITH ZINC : CORRUGATED",18%,,01/07/2017,
72122090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - ELECTROLYTICALLY PLATED OR COATED WITH ZINC : OTHER",18%,,01/07/2017,
721230,OTHERWISE PLATED OR COATED WITH ZINC,18%,,01/07/2017,
72123010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED WITH ZINC : CORRUGATED",18%,,01/07/2017,
72123090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED WITH ZINC : OTHER",18%,,01/07/2017,
72124000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - PAINTED, VARNISHED OR COATED WITH PLASTICS",18%,,01/07/2017,
721250,OTHERWISE PLATED OR COATED,18%,,01/07/2017,
72125010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED : PLATED OR COATED WITH LEAD",18%,,01/07/2017,
72125020,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED : LACQUERED",18%,,01/07/2017,
72125090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - OTHERWISE PLATED OR COATED : OTHER",18%,,01/07/2017,
72126000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM, CLAD, PLATED OR COATED - CLAD",18%,,01/07/2017,
7213,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL",18%,,01/07/2017,
721310,"CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PROCESS",18%,,01/07/2017,
72131010,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PROCESS : OF FREE CUTTING STEEL",18%,,01/07/2017,
72131090,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PROCESS : OTHER",18%,,01/07/2017,
721320,"OTHER, OF FREE-CUTTING STEEL",18%,,01/07/2017,
72132010,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER, OF FREE-CUTTING STEEL : ELECTRODE QUALITY",18%,,01/07/2017,
72132020,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER, OF FREE-CUTTING STEEL : COLD HEADING QUALITY",18%,,01/07/2017,
72132090,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER, OF FREE-CUTTING STEEL : OTHER",18%,,01/07/2017,
721391,OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14 MM IN DIAMETER,18%,,01/07/2017,
72139110,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14 MM IN DIAMETER : ELECTRODE QUALITY",18%,,01/07/2017,
72139120,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14 MM IN DIAMETER : COLD HEADING QUALITY",18%,,01/07/2017,
72139190,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14 MM IN DIAMETER : OTHER",18%,,01/07/2017,
721399,OTHER,18%,,01/07/2017,
72139910,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : ELECTRODE QUALITY",18%,,01/07/2017,
72139920,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : COLD HEADING QUALITY",18%,,01/07/2017,
72139990,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : OTHER",18%,,01/07/2017,
7214,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOTROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING",18%,,01/07/2017,
721410,FORGED,18%,,01/07/2017,
72141010,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - FORGED : SPRING STEEL QUALITY",18%,,01/07/2017,
72141090,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - FORGED : OTHER",18%,,01/07/2017,
721420,"CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PROCESS OR TWISTED AFTER ROLLING",18%,,01/07/2017,
72142010,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PRO",18%,,01/07/2017,
72142090,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - CONTAINING INDENTATIONS, RIBS, GROOVES OR OTHER DEFORMATIONS PRODUCED DURING THE ROLLING PRO",18%,,01/07/2017,
72143000,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - OTHER, OF FREE CUTTING STEEL",18%,,01/07/2017,
721491,OF RECTANGULAR (OTHER THAN SQUARE) CROSS-SECTION,18%,,01/07/2017,
72149110,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - OTHER : OF RECTANGULAR (OTHER THAN SQUARE) CROSS-SECTION : MILD STEEL BRIGHT BAR",18%,,01/07/2017,
72149190,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - OTHER : OF RECTANGULAR (OTHER THAN SQUARE) CROSS-SECTION : OTHER",18%,,01/07/2017,
721499,OTHER,18%,,01/07/2017,
72149910,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - OTHER : OTHER : OF SPRING STEEL QUALITY",18%,,01/07/2017,
72149990,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL, NOT FURTHER WORKED THAN FORGED, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING - OTHER : OTHER : OTHER",18%,,01/07/2017,
7215,OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL,18%,,01/07/2017,
72151000,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OF FREE-CUTTING STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED",18%,,01/07/2017,
721550,"OTHER, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED",18%,,01/07/2017,
72155010,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OTHER, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED : MILD STEEL BRIGHT BAR",18%,,01/07/2017,
72155090,"OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OTHER, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED : OTHER",18%,,01/07/2017,
721590,OTHER,18%,,01/07/2017,
72159010,OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OTHER : PLATED OR COATED WITH ZINC,18%,,01/07/2017,
72159020,OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OTHER : PLATED OR COATED WITH OTHER BASE METALS,18%,,01/07/2017,
72159090,OTHER BARS AND RODS OF IRON OR NON-ALLOY STEEL - OTHER : OTHER,18%,,01/07/2017,
7216,"ANGLES, SHAPES AND SECTIONS OF IRON OR NONALLOY STEEL",18%,,01/07/2017,
72161000,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL U, I OR H SECTIONS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, OF A HEIGHT OF LESS THAN 80 MM",18%,,01/07/2017,
72162100,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - L OR T SECTIONS, NOT FURTHER WORKED THAN HOTROLLED, HOT-DRAWN OR EXTRUDED, OF A HEIGHT OF LESS THAN 80 MM : L SECTIONS",18%,,01/07/2017,
72162200,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - L OR T SECTIONS, NOT FURTHER WORKED THAN HOTROLLED, HOT-DRAWN OR EXTRUDED, OF A HEIGHT OF LESS THAN 80 MM : T SECTIONS",18%,,01/07/2017,
72163100,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - U, I OR H SECTIONS, NOT FURTHER WORKED THAN HOTROLLED, HOT-DRAWN OR EXTRUDED OF A HEIGHT OF 80 MM OR MORE : U SECTIONS",18%,,01/07/2017,
72163200,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - U, I OR H SECTIONS, NOT FURTHER WORKED THAN HOTROLLED, HOT-DRAWN OR EXTRUDED OF A HEIGHT OF 80 MM OR MORE : I SECTIONS",18%,,01/07/2017,
72163300,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - U, I OR H SECTIONS, NOT FURTHER WORKED THAN HOTROLLED, HOT-DRAWN OR EXTRUDED OF A HEIGHT OF 80 MM OR MORE : H SECTIONS",18%,,01/07/2017,
72164000,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - L OR T SECTIONS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, OF A HEIGHT OF 80 MM OR MORE",18%,,01/07/2017,
72165000,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER ANGLES, SHAPES AND SECTIONS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED",18%,,01/07/2017,
72166100,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - ANGLES, SHAPES AND SECTIONS, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED : OBTAINED FROM FLAT-ROLLED PRODUCTS",18%,,01/07/2017,
72166900,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - ANGLES, SHAPES AND SECTIONS, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED : OTHER",18%,,01/07/2017,
72169100,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: COLD-FORMED OR COLD-FINISHED FROM FLAT ROLLED PRODUCTS",18%,,01/07/2017,
721699,OTHER,18%,,01/07/2017,
72169910,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: OTHER : PLATED OR COATED WITH ZINC",18%,,01/07/2017,
72169920,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: OTHER : PLATED OR COATED WITH BASE METALS OTHER THAN ZINC",18%,,01/07/2017,
72169930,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: OTHER : SLOTTED ANGLES AND SLOTTED CHANNELS",18%,,01/07/2017,
72169940,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: OTHER : FORGED",18%,,01/07/2017,
72169990,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER: OTHER : OTHER",18%,,01/07/2017,
7217,WIRE OF IRON OR NON-ALLOY STEEL,18%,,01/07/2017,
721710,"NOT PLATED OR COATED, WHETHER OR NOT POLISHED",18%,,01/07/2017,
72171010,"WIRE OF IRON OR NON-ALLOY STEEL - NOT PLATED OR COATED, WHETHER OR NOT POLISHED : OF A THICKNESS OF 18 SWG AND BELOW",18%,,01/07/2017,
72171020,"WIRE OF IRON OR NON-ALLOY STEEL - NOT PLATED OR COATED, WHETHER OR NOT POLISHED : OF A THICKNESS ABOVE 18 SWG BUT UP TO 26 SWG",18%,,01/07/2017,
72171030,"WIRE OF IRON OR NON-ALLOY STEEL - NOT PLATED OR COATED, WHETHER OR NOT POLISHED : OF A THICKNESS ABOVE 26 SWG",18%,,01/07/2017,
721720,PLATED OR COATED WITH ZINC,18%,,01/07/2017,
72172010,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH ZINC : OF A THICKNESS OF 18 SWG AND BELOW,18%,,01/07/2017,
72172020,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH ZINC : OF A THICKNESS ABOVE 18 SWG BUT UP TO 26 SWG,18%,,01/07/2017,
